TYPE	PACKAGE	CHAR_KEY	SELF_KEY	NAME	HINT	LINE
SKILL	offline		yyyazhen		文丑	178089
SKILL	offline		yyxuanshi		公孙渊	178114
SKILL	offline		yyxiongye		公孙渊	178138
SKILL	offline		yysudi		袁绍	178190
SKILL	offline		yyqishe		袁绍	178204
SKILL	offline		yylinzhen		袁绍	178227
SKILL	offline		yyyanggu		司马懿	178248
SKILL	offline		yyzuifu		司马懿	178292
SKILL	offline		yyhuituo		曹叡	178323
SKILL	offline		yymingjian		曹叡	178357
SKILL	offline		yjluoshen		用间篇豪华版盒子甄姬	178434
SKILL	offline		yjzhenlve		用间篇豪华版盒子贾诩	178494
SKILL	offline		yjjianshu		用间篇豪华版盒子贾诩	178501
SKILL	offline		yjyongdi		用间篇豪华版盒子贾诩	178558
SKILL	offline		yjshicai		用间篇豪华版盒子许攸	178621
SKILL	offline		yjchenggong		用间篇豪华版盒子许攸	178699
SKILL	offline		yjzezhu		用间篇豪华版盒子许攸	178716
SKILL	offline		yjtuicheng		用间beta董卓	178757
SKILL	offline		yjyaoling		用间beta董卓	178784
SKILL	offline		yjshicha		用间beta董卓	178856
SKILL	offline		yjyongquan		用间beta董卓	178879
SKILL	offline		yjjielve		用间beta甘宁的新版	178916
SKILL	offline		yjmangji		用间beta张飞	178951
SKILL	offline		yjlifeng		用间beta曹洪	179008
SKILL	offline		yjdumou		用间篇李儒	179056
SKILL	offline		yjweiquan		用间篇李儒	179104
SKILL	offline		yjrenwang		用间篇李儒	179194
SKILL	offline		yjxiandao		群曹操	179241
SKILL	offline		yjsancai		群曹操	179301
SKILL	offline		yjyibing		群曹操	179336
SKILL	offline		yjxuepin		用间篇	179380
SKILL	offline		nsjianglie		用间篇	179436
SKILL	offline		zc26_haoshi		26版线下	179479
SKILL	offline		zc26_dimeng		26版线下	179539
SKILL	offline		zc26_qiaobian		只考虑队内流通牌	179613
SKILL	offline		zc26_longchen		SP徐氏	179756
SKILL	offline		zc26_tianqi		等待一会儿	179941
SKILL	offline		zc26_shouxin		等待一会儿	179972
SKILL	offline		zc26_tianyi		26珍藏太史慈	180006
SKILL	offline		zc26_dangmo		26珍藏太史慈	180086
SKILL	offline		zc26_wansha		26珍藏贾诩	180146
SKILL	offline		zc26_weimu		26珍藏贾诩	180185
SKILL	offline		zhyuanlin		神张角	180252
SKILL	offline		zhkuanglei		神张角	180294
SKILL	offline		zhqiongshan		神张角	180329
SKILL	old		kanlv		勘律荀勖	180429
SKILL	old		yjshenwei		勘律荀勖	180539
SKILL	old		jiechou		仇渊灵雎	180692
SKILL	old		ciju		仇渊灵雎	180788
SKILL	old		chouyuan		仇渊灵雎	180870
SKILL	old		chegu		寒冰剑	180928
SKILL	old		jianrou		寒冰剑	181076
SKILL	old		yao_yaoyi		爻袁术	181123
SKILL	old		yao_chenwei		爻袁术	181367
SKILL	old		junkguixin		魏武帝	181463
SKILL	old		oldqinqing		魏武帝	181578
SKILL	old		oldhuisheng		魏武帝	181649
SKILL	old		oldzishou		魏武帝	181767
SKILL	old		oldgongji		魏武帝	181785
SKILL	old		oldjiefan		魏武帝	181824
SKILL	old		oldmingjian		audio:'jiefan',	181897
SKILL	old		oldshenxian		next.setContent(lib.skill.oldmingjian.phase);	181964
SKILL	old		old_guhuo		next.setContent(lib.skill.oldmingjian.phase);	181968
SKILL	old		old_zuilun		player.line(trigger.targets,trigger.card.nature);	182316
SKILL	old		old_fuyin		@ts-ignore	182374
SKILL	old		old_jijun		@ts-ignore	182384
SKILL	old		old_fangtong		@ts-ignore	182430
SKILL	old		oldanxu		@ts-ignore	182449
SKILL	old		oldfaen		@ts-ignore	182526
SKILL	old		oldxuanfeng		@ts-ignore	182547
SKILL	onlyOL		olquanji		界钟会	182640
SKILL	onlyOL		olzili		界钟会	182722
SKILL	onlyOL		olpaiyi		界钟会	182755
SKILL	onlyOL		shenyu		神黄忠	182839
SKILL	onlyOL		huaren		神黄忠	183016
SKILL	onlyOL		chixueren_skill		神黄忠	183090
SKILL	onlyOL		olsbrenche		谋祝融	183155
SKILL	onlyOL		olsbyalian		谋祝融	183228
SKILL	onlyOL		olanxu		界步练师	183274
SKILL	onlyOL		olzhuiyi		界步练师	183354
SKILL	onlyOL		olxiansi		界刘封	183428
SKILL	onlyOL		olqinling		界刘封	183597
SKILL	onlyOL		olyaoming		界全琮	183739
SKILL	onlyOL		olzhenshan		界全琮	183827
SKILL	onlyOL		olqianju		界曹休	184010
SKILL	onlyOL		olqingxi		界曹休	184023
SKILL	onlyOL		oljieyong		界关平	184082
SKILL	onlyOL		olzhuohun		魔张飞	184097
SKILL	onlyOL		olchenshi		魔张飞	184201
SKILL	onlyOL		olqiaoshi		界夏侯氏	184299
SKILL	onlyOL		olyanyu		界夏侯氏	184326
SKILL	onlyOL		juanjia		神典韦	184379
SKILL	onlyOL		qiexie		神典韦	184394
SKILL	onlyOL		cuijue		神典韦	184664
SKILL	onlyOL		caopi_xingdong		神曹丕 神甄姬 OL神张辽	184731
SKILL	onlyOL		shenfu		神曹丕 神甄姬 OL神张辽	184819
SKILL	onlyOL		qixian		神曹丕 神甄姬 OL神张辽	184909
SKILL	onlyOL		chuyuan		神曹丕 神甄姬 OL神张辽	184916
SKILL	onlyOL		dengji		神曹丕 神甄姬 OL神张辽	184947
SKILL	onlyOL		tianxing		神曹丕 神甄姬 OL神张辽	184968
SKILL	onlyOL		olzhiti		神曹丕 神甄姬 OL神张辽	185010
SKILL	onlyOL		olzhiti2		神曹丕 神甄姬 OL神张辽	185078
SKILL	onlyOL		olduorui		神曹丕 神甄姬 OL神张辽	185092
SKILL	onlyOL		olqiangzhi		界张松	185191
SKILL	onlyOL		olxiantu		界张松	185268
SKILL	onlyOL		olqiongtu		闪张郃	185356
SKILL	onlyOL		olxianzhu		闪张郃	185426
SKILL	onlyOL		olshouxi		界曹节	185508
SKILL	onlyOL		olhuimin		界曹节	185556
SKILL	onlyOL		olcaishi		界辛宪英	185600
SKILL	onlyOL		olzhongjian		界辛宪英	185652
SKILL	onlyOL		olsbliduan		谋程昱	185717
SKILL	onlyOL		olsbdanchi		谋程昱	185811
SKILL	onlyOL		old_olsbdanchi		谋程昱	185863
SKILL	onlyOL		olsbshunji		谋董昭	185954
SKILL	onlyOL		olsbyishi		谋董昭	186071
SKILL	onlyOL		olbachao		魔曹操	186164
SKILL	onlyOL		olfuzai		魔曹操	186291
SKILL	onlyOL		olsbxinchuan		谋戏子	186523
SKILL	onlyOL		olsbjinjin		谋戏子	186647
SKILL	onlyOL		olfendi		闪朱儁	186786
SKILL	onlyOL		oljuxiang		闪朱儁	186880
SKILL	onlyOL		olpingtao		闪孙坚	186952
SKILL	onlyOL		oljuelie		闪孙坚	187045
SKILL	onlyOL		olquanyu		魔孙权	187149
SKILL	onlyOL		oltianen		魔孙权	187389
SKILL	onlyOL		olqiangang		魔孙权	187452
SKILL	onlyOL		olsbdinglun		谋郭嘉	187549
SKILL	onlyOL		olsbquxi		谋郭嘉	187641
SKILL	onlyOL		olsbjieli		谋郭嘉	187713
SKILL	onlyOL		ol_zhenjun		界于禁	187787
SKILL	onlyOL		ol_yizhong		界于禁	187841
SKILL	onlyOL		olzhengbing		闪张辽	187891
SKILL	onlyOL		olsbqianfu		谋许攸	187976
SKILL	onlyOL		olsbyushi		谋许攸	188085
SKILL	onlyOL		olsbfenchao		谋许攸	188149
SKILL	onlyOL		olsbduduan		谋鲁肃	188201
SKILL	onlyOL		olsbyinglve		frequent: true,	188345
SKILL	onlyOL		olsbmengshi		frequent: true,	188447
SKILL	onlyOL		olzenhui		界大虎	188659
SKILL	onlyOL		oljiaojin		界大虎	188751
SKILL	onlyOL		olsbzhitian		谋诸葛亮	188789
SKILL	onlyOL		olsbwujing		return player.isPhaseUsing();	188922
SKILL	onlyOL		olsbzhijue		return player.isPhaseUsing();	189024
SKILL	onlyOL		olduoqi		魔吕布	189210
SKILL	onlyOL		olkuangmo		魔吕布	189386
SKILL	onlyOL		olgangquan		魔吕布	189495
SKILL	onlyOL		olhuanhuo		魔貂蝉	189648
SKILL	onlyOL		olqingshi		魔貂蝉	189800
SKILL	onlyOL		oljiaozhao		界郭皇后 ——by 阿巴阿巴	189987
SKILL	onlyOL		oldanxin		@ts-ignore	190124
SKILL	onlyOL		old_oljiaozhao		@ts-ignore	190161
SKILL	onlyOL		old_oldanxin		@ts-ignore	190390
SKILL	onlyOL		olmiluo		洗脚女将，再添一员（？）	190423
SKILL	onlyOL		oljueyan		洗脚女将，再添一员（？）	190543
SKILL	onlyOL		olguifu		舍身入魔，佛奈我何！	190702
SKILL	onlyOL		olmoubian		}	190882
SKILL	onlyOL		olzhouxi		}	190908
SKILL	onlyOL		olrumo		最后用全局变量存储，就不需要反复执行这个函数了	191011
SKILL	onlyOL		olqianxi		OL界马岱	191028
SKILL	onlyOL		olsibing		OL谋卢植	191149
SKILL	onlyOL		olliance		OL谋卢植	191230
SKILL	onlyOL		olfuhun		OL界关兴张苞	191276
SKILL	onlyOL		olchaozheng		闪刘宏	191335
SKILL	onlyOL		olshenchong		闪刘宏	191412
SKILL	onlyOL		olrefeiyang		闪刘宏	191479
SKILL	onlyOL		oljulian		闪刘宏	191533
SKILL	onlyOL		ollonglin		闪赵云	191576
SKILL	onlyOL		olzhendan		闪赵云	191649
SKILL	onlyOL		olsbwance		OL谋贾诩	191797
SKILL	onlyOL		olsbchenzhi		ol不能印借刀	192009
SKILL	onlyOL		olsbluanchao		加个标记	192186
SKILL	onlyOL		olsblunzhan		OL谋文丑	192242
SKILL	onlyOL		olsbjuejue		OL谋文丑	192323
SKILL	onlyOL		olsblucun		OL谋张让	192383
SKILL	onlyOL		olsbtuisheng		OL谋张让	192605
SKILL	onlyOL		olqiuyuan		OL界伏皇后	192667
SKILL	onlyOL		oljingce		OL界郭淮	192709
SKILL	onlyOL		olsbchoulie		OL谋张绣	192756
SKILL	onlyOL		olsbzhuijiao		OL谋张绣	192858
SKILL	onlyOL		olsbnilan		OL谋赵云	192897
SKILL	onlyOL		olsbjueya		OL谋赵云	193001
SKILL	onlyOL		olsbjingxian		OL谋张飞	193076
SKILL	onlyOL		olsbxieyong		OL谋张飞	193158
SKILL	onlyOL		oldangxian		OL界廖化	193245
SKILL	onlyOL		olfuli		OL界廖化	193304
SKILL	onlyOL		olsblixian		OL谋黄月英	193339
SKILL	onlyOL		olsbbingcai		OL谋黄月英	193429
SKILL	onlyOL		old_olsblixian		OL谋黄月英	193501
SKILL	onlyOL		olsbguliang		OL谋沮授	193612
SKILL	onlyOL		olsbxutu		OL谋沮授	193642
SKILL	onlyOL		olsbjiaodi		OL谋公孙	193753
SKILL	onlyOL		olsbbaojing		OL谋公孙	193804
SKILL	onlyOL		olsbjigu		谋邓艾	193894
SKILL	onlyOL		olsbjiewan		谋邓艾	193977
SKILL	onlyOL		olguanbian		谋董卓	194113
SKILL	onlyOL		olxiongni		谋董卓	194148
SKILL	onlyOL		olfengshang		谋董卓	194202
SKILL	onlyOL		olzhibin		谋董卓	194328
SKILL	onlyOL		olsbbojue		谋华雄	194374
SKILL	onlyOL		olsbyangwei		谋华雄	194466
SKILL	onlyOL		oljiushi		界曹植	194590
SKILL	onlyOL		olsbjinming		谋袁术	194812
SKILL	onlyOL		olsbxiaoshi		谋袁术	194952
SKILL	onlyOL		olsbyanliang		谋袁术	195054
SKILL	onlyOL		olsbhulie		谋孙坚	195129
SKILL	onlyOL		olsbyipo		谋孙坚	195182
SKILL	onlyOL		olchengxiang		OL界曹冲	195245
SKILL	onlyOL		olrenxin		OL界曹冲	195272
SKILL	onlyOL		oljianmie		OL张春华	195302
SKILL	onlyOL		olsbliwen		OL谋孔融	195386
SKILL	onlyOL		olsbzhengyi		OL谋孔融	195483
SKILL	onlyOL		olganlu		OL界吴国太	195543
SKILL	onlyOL		olbuyi		ol结算先弃牌再交换	195575
SKILL	onlyOL		olzishou		OL界刘表（袁术	195628
SKILL	onlyOL		olzongshi		OL界刘表（袁术	195656
SKILL	onlyOL		oljuece		OL界李儒	195703
SKILL	onlyOL		olmieji		OL界李儒	195724
SKILL	onlyOL		olqieting		OL界蔡夫人	195746
SKILL	onlyOL		olsbhongtu		谋庞统	195839
SKILL	onlyOL		olsbqiwu		谋庞统	196102
SKILL	onlyOL		olxuanhuo		法正	196142
SKILL	onlyOL		olenyuan		法正	196247
SKILL	onlyOL		olenyuan1		法正	196251
SKILL	onlyOL		olenyuan2		法正	196255
SKILL	onlyOL		olzhenlie		王异	196286
SKILL	onlyOL		olmiji		王异	196348
SKILL	onlyOL		dclihuo		程普	196425
SKILL	onlyOL		olchunlao		程普	196505
SKILL	onlyOL		olzongxuan		虞翻	196632
SKILL	onlyOL		olzhiyan		虞翻	196705
SKILL	onlyOL		olsbhetao		真·四世三公——袁神，启动	196759
SKILL	onlyOL		olsbshenli		真·四世三公——袁神，启动	196855
SKILL	onlyOL		olsbyufeng		真·四世三公——袁神，启动	196952
SKILL	onlyOL		sizhaojian_skill		真·四世三公——袁神，启动	197029
SKILL	onlyOL		olsbshishou		真·四世三公——袁神，启动	197051
SKILL	onlyOL		olxianzhen		界高顺	197105
SKILL	onlyOL		olsbweilin		新OL谋关羽	197231
SKILL	onlyOL		olsbduoshou		新OL谋关羽	197403
SKILL	onlyOL		olsbdulie		OL谋太史慈	197454
SKILL	onlyOL		olsbdouchan		OL谋太史慈	197496
SKILL	onlyOL		olsbfumeng		可以和手杀谋关羽组成卧龙凤雏了	197522
SKILL	onlyOL		olsbguidao		可以和手杀谋关羽组成卧龙凤雏了	197572
SKILL	onlyOL		olsbzhuri		OL谋姜维	197709
SKILL	onlyOL		olsbranji		OL谋姜维	197804
SKILL	onlyOL		kunfenx		OL谋姜维	197931
SKILL	onlyOL		oljiangchi		界曹彰	197938
SKILL	onlyOL		olqiaoshui		界简雍	198022
SKILL	onlyOL		olxuanfeng		界凌统	198054
SKILL	refresh		ollianhuan		============================================================	198108
SKILL	refresh		rehuomo		============================================================	198180
SKILL	refresh		rejijun		界张梁	198373
SKILL	refresh		refangtong		界张梁	198412
SKILL	refresh		requji		界司马朗	198563
SKILL	refresh		rejunbing		界司马朗	198576
SKILL	refresh		regongao		界诸葛诞	198633
SKILL	refresh		rejuyi		界诸葛诞	198649
SKILL	refresh		reweizhong		界诸葛诞	198666
SKILL	refresh		remingjian		堪比界曹冲的界曹叡	198677
SKILL	refresh		rexingshuai		@ts-ignore	198746
SKILL	refresh		rechengxiang		不想突破可以不突破的界曹冲	198821
SKILL	refresh		olzhijian		OL界二张	198842
SKILL	refresh		olguzheng		OL界二张	198890
SKILL	refresh		rejiqiao		SP黄月英	199011
SKILL	refresh		relinglong		SP黄月英	199044
SKILL	refresh		rexiantu		张松	199127
SKILL	refresh		dcyicong		新服公孙瓒	199210
SKILL	refresh		reanguo		朱治	199235
SKILL	refresh		olshuangxiong		颜良文丑	199322
SKILL	refresh		xinwangxi		新李典	199449
SKILL	refresh		olhuoji		OL界火诸葛	199461
SKILL	refresh		olkanpo		game.delay(2);	199516
SKILL	refresh		dcjiushi		新杀界曹植	199533
SKILL	refresh		remoshi		OL界黄忠	199696
SKILL	refresh		rezhenwei		界文聘	199763
SKILL	refresh		retongxin		界关张……	199793
SKILL	refresh		refuman		马忠	199799
SKILL	refresh		refuman2		马忠	199887
SKILL	refresh		repindi		十周年陈群	199901
SKILL	refresh		rekuangbi		十周年孙登	199969
SKILL	refresh		rebizhuan		十周年蔡邕	200079
SKILL	refresh		retongbo		十周年蔡邕	200118
SKILL	refresh		remingce		十周年陈宫	200241
SKILL	refresh		reqice		界荀攸	200323
SKILL	refresh		rezhiyu		界荀攸	200438
SKILL	refresh		oljiang		界荀攸	200470
SKILL	refresh		dcmieji		李儒	200533
SKILL	refresh		dcfencheng		李儒	200582
SKILL	refresh		refenli		朱桓	200682
SKILL	refresh		repingkou		朱桓	200752
SKILL	refresh		olqiangxi		典韦	200820
SKILL	refresh		olninge		典韦	200895
SKILL	refresh		rejixu		群太史慈	200912
SKILL	refresh		rexiansi		界刘封	201072
SKILL	refresh		rexiansi2		界刘封	201078
SKILL	refresh		oljieming		界荀彧	201111
SKILL	refresh		shizhan		OL华雄	201201
SKILL	refresh		rezhanjue		刘谌	201221
SKILL	refresh		rezhanjue_effect		刘谌	201357
SKILL	refresh		reqinwang		刘谌	201397
SKILL	refresh		dcqiaomeng		公孙瓒	201459
SKILL	refresh		reandong		杜畿	201514
SKILL	refresh		reyingshi		杜畿	201627
SKILL	refresh		dcshibei		十周年沮授	201755
SKILL	refresh		dcjianying		十周年沮授	201845
SKILL	refresh		dcanxu		十周年步练师	201948
SKILL	refresh		dczhuiyi		十周年步练师	202022
SKILL	refresh		olbeige		OL界蔡文姬	202059
SKILL	refresh		reqiaobian		OL界张郃	202203
SKILL	refresh		rezhuhai		十周年徐庶	202544
SKILL	refresh		xsqianxin		step 2	202634
SKILL	refresh		rejianyan		step 2	202651
SKILL	refresh		decadexianzhen		野兽高顺	202749
SKILL	refresh		decadexianzhen2		step 1	202818
SKILL	refresh		decadexianzhen3		step 1	202869
SKILL	refresh		decadejinjiu		step 1	202889
SKILL	refresh		rebotu		step 1	202937
SKILL	refresh		xinganlu		step 1	203030
SKILL	refresh		xinbuyi		step 1	203084
SKILL	refresh		rejiaozhao		step 1	203121
SKILL	refresh		redanxin		step 3	203366
SKILL	refresh		reqianxi		马岱	203396
SKILL	refresh		olduanliang		徐晃	203498
SKILL	refresh		oljiezi		徐晃	203525
SKILL	refresh		rehujia		界护驾	203577
SKILL	refresh		reqiaoshi		夏侯氏	203632
SKILL	refresh		reyanyu		夏侯氏	203669
SKILL	refresh		reyanyu2		夏侯氏	203693
SKILL	refresh		xinzongxuan		虞翻	203720
SKILL	refresh		xinzhiyan		虞翻	203877
SKILL	refresh		xinhuangtian		新主公技	203922
SKILL	refresh		xinhuangtian2		新主公技	203928
SKILL	refresh		rejijiang		forceaudio:true,	203988
SKILL	refresh		rejijiang1		forceaudio:true,	204025
SKILL	refresh		rejijiang3		forceaudio:true,	204083
SKILL	refresh		olhaoshi		鲁肃	204105
SKILL	refresh		oldimeng		step 1	204273
SKILL	refresh		rewansha		贾诩	204359
SKILL	refresh		reluanwu		贾诩	204418
SKILL	refresh		reweimu		贾诩	204425
SKILL	refresh		reshenxing		顾雍	204475
SKILL	refresh		rebingyi		顾雍	204520
SKILL	refresh		xinquanji		钟会	204595
SKILL	refresh		xinzili		钟会	204688
SKILL	refresh		xinpaiyi		钟会	204710
SKILL	refresh		reqieting		界蔡夫人	204868
SKILL	refresh		rexianzhou		step 3	204969
SKILL	refresh		relongyin		界关平	205047
SKILL	refresh		jiezhong		AI停顿	205159
SKILL	refresh		decadejingce		新郭淮	205175
SKILL	refresh		decadezhenjun		新于禁	205216
SKILL	refresh		oltiaoxin		界姜维	205265
SKILL	refresh		olzhiji		界姜维	205338
SKILL	refresh		rejigong		界郭图逢纪	205358
SKILL	refresh		rejigong2		界郭图逢纪	205375
SKILL	refresh		reshizhi		界郭图逢纪	205417
SKILL	refresh		redingpin		界陈群	205439
SKILL	refresh		refaen		界陈群	205535
SKILL	refresh		dcfaen		界陈群	205554
SKILL	refresh		xinjiangchi		界曹彰	205574
SKILL	refresh		ollihuo		界周仓和程普	205657
SKILL	refresh		ollihuo2		界周仓和程普	205696
SKILL	refresh		ollihuo3		界周仓和程普	205731
SKILL	refresh		ollihuo4		界周仓和程普	205749
SKILL	refresh		rezhongyong		界周仓和程普	205765
SKILL	refresh		changbiao		长标	205829
SKILL	refresh		gzquanji		国钟会	205973
SKILL	refresh		gzpaiyi		国钟会	206031
SKILL	refresh		xingongji		国钟会	206100
SKILL	refresh		xingongji2		国钟会	206202
SKILL	refresh		xinjiefan		国钟会	206228
SKILL	refresh		xinjiefan2		step 2	206298
SKILL	refresh		residi		step 2	206307
SKILL	refresh		residi_push		step 1	206358
SKILL	refresh		residi2		step 1	206421
SKILL	refresh		residi3		step 1	206445
SKILL	refresh		rehuaiyi		step 1	206495
SKILL	refresh		rezhuikong		step 1	206590
SKILL	refresh		reqiuyuan		step 1	206636
SKILL	refresh		reenyuan		step 1	206665
SKILL	refresh		reenyuan1		step 1	206669
SKILL	refresh		reenyuan2		step 1	206674
SKILL	refresh		rexuanhuo		step 1	206705
SKILL	refresh		decadezongshi		step 1	206862
SKILL	refresh		decadezishou		step 1	206887
SKILL	refresh		decadezishou_zhiheng		step 1	206895
SKILL	refresh		yongjin		step 1	206940
SKILL	refresh		decadexuanfeng		step 6 handled by while loop condition	207207
SKILL	refresh		oltuntian		step 6 handled by while loop condition	207365
SKILL	refresh		olzaoxian		step 6 handled by while loop condition	207388
SKILL	refresh		rejunxing		step 6 handled by while loop condition	207400
SKILL	refresh		rejuece		step 1	207468
SKILL	refresh		remieji		step 1	207512
SKILL	refresh		decadelihuo		step 1	207577
SKILL	refresh		decadelihuo2		step 1	207606
SKILL	refresh		decadelihuo3		step 1 & 2	207642
SKILL	refresh		decadechunlao		step 1 & 2	207662
SKILL	refresh		decadechunlaox		step 1 & 2	207683
SKILL	refresh		decadechunlao2		step 1 & 2	207695
SKILL	refresh		oltianxiang		step 1 & 2	207709
SKILL	refresh		olhongyan		step 3	207831
SKILL	refresh		piaoling		step 3	207850
SKILL	refresh		xinyicong		step 3	207894
SKILL	refresh		rezongshi		step 3	207908
SKILL	refresh		rezongshi_paoxiao		step 3	207924
